Unnamed: 0,year-name,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,year,Player
8540,2017-Thomas Robinson,PF,25,LAL,48,560,17.3,0.535,0.005,0.337,15.8,28.1,21.8,8.8,2.3,1.3,17.0,20.7,0.3,0.6,0.9,0.079,-1.1,-1.0,-2.1,0.0,2017,Thomas Robinson
10009,2019-Thomas Welsh,C,22,DEN,11,36,16.1,0.648,0.538,0.154,0.0,12.1,6.0,20.5,0.0,0.0,6.7,17.7,0.1,0.0,0.1,0.162,2.2,-1.1,1.2,0.0,2019,Thomas Welsh
8416,2017-Thon Maker,C,19,MIL,57,562,14.0,0.558,0.409,0.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,0.8,0.5,1.3,0.113,-1.1,-0.9,-2.0,0.0,2017,Thon Maker
9054,2018-Thon Maker,C,20,MIL,74,1238,10.2,0.499,0.329,0.294,7.1,14.1,10.6,5.2,1.5,3.7,11.0,14.6,0.3,1.1,1.5,0.056,-3.2,-0.4,-3.5,-0.5,2018,Thon Maker
9761,2019-Thon Maker,C-PF,21,TOT,64,972,11.3,0.53,0.571,0.313,4.5,17.4,11.0,6.3,1.0,4.4,9.8,14.8,0.5,1.5,2.0,0.099,-2.2,1.0,-1.2,0.2,2019,Thon Maker
9762,2019-Thon Maker,C,21,MIL,35,409,12.9,0.546,0.582,0.276,4.5,18.5,11.9,5.8,1.1,3.7,5.7,16.3,0.4,0.7,1.1,0.132,-1.3,1.3,0.0,0.2,2019,Thon Maker
9763,2019-Thon Maker,PF,21,DET,29,563,10.2,0.514,0.56,0.351,4.5,16.5,10.3,6.7,1.0,5.0,13.4,13.7,0.1,0.8,0.9,0.075,-2.9,0.8,-2.1,0.0,2019,Thon Maker
10432,2020-Thon Maker,C,22,DET,60,776,13.7,0.582,0.332,0.57,7.8,16.7,12.2,8.0,1.6,4.2,15.7,16.1,0.7,0.8,1.5,0.096,-2.1,0.7,-1.4,0.1,2020,Thon Maker
11101,2021-Thon Maker,C,23,CLE,8,76,18.6,0.657,0.111,0.611,11.5,15.1,13.3,7.9,1.3,4.7,11.6,14.8,0.2,0.1,0.3,0.174,-0.3,1.1,0.7,0.1,2021,Thon Maker
11102,2021-Théo Maledon,PG,19,OKC,65,1778,8.2,0.489,0.51,0.22,1.4,11.0,6.2,18.8,1.5,0.5,17.3,19.4,-1.9,1.1,-0.8,-0.021,-4.0,-1.0,-5.0,-1.3,2021,Théo Maledon
11867,2022-Théo Maledon,PG,20,OKC,51,908,10.6,0.5,0.473,0.315,2.2,12.8,7.4,18.5,1.7,1.1,15.3,20.3,-0.5,0.8,0.3,0.015,-3.7,-0.7,-4.4,-0.6,2022,Théo Maledon
5005,2011-Tiago Splitter,C,26,SAS,60,738,16.0,0.55,0.005,0.733,11.6,19.8,15.8,5.3,2.0,1.6,11.2,17.7,1.1,1.1,2.3,0.149,-1.3,0.5,-0.8,0.2,2011,Tiago Splitter
5565,2012-Tiago Splitter,C,27,SAS,59,1121,20.5,0.649,0.0,0.528,9.7,21.4,15.7,9.2,1.0,3.0,17.1,20.7,3.0,1.6,4.6,0.197,0.9,1.1,2.0,1.1,2012,Tiago Splitter
6143,2013-Tiago Splitter,PF,28,SAS,81,1997,18.7,0.609,0.004,0.506,8.8,20.3,14.9,10.0,1.6,2.3,12.7,18.2,4.7,3.5,8.2,0.197,0.8,1.3,2.2,2.1,2013,Tiago Splitter
6752,2014-Tiago Splitter,C,29,SAS,59,1271,16.5,0.572,0.009,0.5,11.4,20.5,16.1,10.1,1.2,1.8,15.1,17.7,2.3,2.1,4.3,0.163,-0.3,0.9,0.6,0.8,2014,Tiago Splitter
7401,2015-Tiago Splitter,C,30,SAS,52,1030,18.9,0.601,0.0,0.396,10.2,17.4,13.9,11.8,1.7,2.7,14.4,18.4,2.3,1.7,4.0,0.189,0.8,1.5,2.3,1.1,2015,Tiago Splitter
7989,2016-Tiago Splitter,C,31,ATL,36,579,13.7,0.571,0.013,0.31,8.7,13.8,11.3,7.9,1.7,1.6,12.0,15.5,0.9,0.9,1.7,0.144,-2.2,0.5,-1.7,0.0,2016,Tiago Splitter
8575,2017-Tiago Splitter,C,32,PHI,8,76,15.0,0.544,0.194,0.355,11.6,20.3,15.9,8.9,0.6,1.0,14.3,23.9,0.1,0.1,0.1,0.072,-1.6,-2.7,-4.3,0.0,2017,Tiago Splitter
7926,2016-Tibor Pleiß,C,26,UTA,12,82,3.5,0.464,0.08,0.08,8.6,12.8,10.7,4.0,0.6,2.1,23.6,19.1,-0.2,0.1,-0.1,-0.041,-10.0,-1.6,-11.6,-0.2,2016,Tibor Pleiß
62,2003-Tierre Brown,PG,23,CLE,15,168,17.4,0.499,0.017,0.237,5.2,14.9,10.0,41.6,4.0,0.0,25.2,22.5,0.0,0.2,0.2,0.044,-0.9,1.1,0.3,0.1,2003,Tierre Brown
565,2004-Tierre Brown,PG,24,NOH,3,17,-9.2,0.521,0.0,1.0,0.0,6.9,3.4,20.2,0.0,0.0,54.9,34.3,-0.2,0.0,-0.2,-0.497,-13.0,-8.6,-21.6,-0.1,2004,Tierre Brown
1149,2005-Tierre Brown,PG,25,LAL,76,1066,9.5,0.437,0.207,0.216,2.2,7.6,4.9,23.6,1.6,0.1,16.3,19.3,-0.5,0.0,-0.5,-0.021,-2.6,-2.0,-4.7,-0.7,2005,Tierre Brown
123,2003-Tim Duncan,PF,26,SAS,81,3181,26.9,0.564,0.016,0.455,9.9,27.3,19.0,19.5,0.9,5.2,12.9,28.0,9.5,6.9,16.5,0.248,5.0,2.5,7.6,7.7,2003,Tim Duncan
640,2004-Tim Duncan,PF,27,SAS,69,2527,27.1,0.534,0.01,0.498,10.2,27.6,19.0,17.4,1.3,5.3,11.3,29.7,5.9,7.2,13.1,0.249,5.2,3.3,8.5,6.7,2004,Tim Duncan
1226,2005-Tim Duncan,PF,28,SAS,66,2203,27.0,0.54,0.009,0.437,10.7,28.2,19.4,16.1,1.1,5.7,9.3,28.9,5.5,5.7,11.2,0.245,4.8,2.8,7.6,5.4,2005,Tim Duncan
1797,2006-Tim Duncan,PF,29,SAS,80,2784,23.1,0.523,0.004,0.45,10.1,26.9,18.7,16.5,1.4,4.2,12.2,27.7,3.9,6.9,10.8,0.187,2.3,2.6,5.0,4.9,2006,Tim Duncan
2341,2007-Tim Duncan,C,30,SAS,80,2726,26.1,0.579,0.008,0.502,9.8,27.0,18.8,18.8,1.3,5.1,14.0,27.9,6.3,6.8,13.0,0.23,3.8,3.2,7.0,6.2,2007,Tim Duncan
2878,2008-Tim Duncan,C,31,SAS,78,2651,24.4,0.546,0.003,0.393,10.7,28.3,19.6,15.7,1.1,4.3,11.4,28.2,4.9,6.2,11.1,0.201,3.0,2.2,5.2,4.8,2008,Tim Duncan
3492,2009-Tim Duncan,C,32,SAS,75,2524,24.4,0.549,0.002,0.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,5.0,5.0,10.1,0.191,3.4,2.0,5.4,4.7,2009,Tim Duncan
4056,2010-Tim Duncan,C,33,SAS,78,2438,24.7,0.56,0.01,0.346,10.8,26.8,18.9,17.8,1.0,3.5,10.1,26.0,6.4,4.5,10.9,0.215,4.4,1.8,6.1,5.0,2010,Tim Duncan
4667,2011-Tim Duncan,C,34,SAS,76,2156,21.9,0.537,0.005,0.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,3.7,4.0,7.7,0.171,2.2,2.2,4.4,3.5,2011,Tim Duncan
5247,2012-Tim Duncan,C,35,SAS,58,1634,22.5,0.531,0.005,0.34,7.9,28.2,18.3,13.5,1.2,3.9,10.3,26.2,3.0,2.9,5.9,0.174,2.0,1.3,3.3,2.2,2012,Tim Duncan
5809,2013-Tim Duncan,C,36,SAS,69,2078,24.4,0.554,0.007,0.307,7.3,29.6,19.1,15.5,1.2,6.4,11.7,27.8,3.4,4.9,8.3,0.191,2.4,2.9,5.3,3.8,2013,Tim Duncan
6419,2014-Tim Duncan,C,37,SAS,74,2158,21.3,0.535,0.006,0.349,8.6,28.3,18.8,16.0,1.0,4.6,13.2,25.2,2.8,4.6,7.4,0.164,1.2,2.1,3.3,2.9,2014,Tim Duncan
7020,2015-Tim Duncan,C,38,SAS,77,2227,22.6,0.56,0.009,0.38,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,4.9,4.7,9.6,0.207,2.3,2.8,5.1,4.0,2015,Tim Duncan
7633,2016-Tim Duncan,C,39,SAS,61,1536,16.9,0.523,0.005,0.297,8.8,23.8,16.6,15.3,1.6,3.9,15.3,17.6,1.6,3.6,5.2,0.163,-0.1,3.1,3.0,2.0,2016,Tim Duncan
7043,2015-Tim Frazier,PG,24,TOT,11,239,8.1,0.406,0.279,0.344,2.6,10.2,6.3,39.4,1.7,0.0,26.2,17.5,-0.3,0.2,-0.1,-0.017,-4.5,-0.7,-5.2,-0.2,2015,Tim Frazier
7044,2015-Tim Frazier,PG,24,PHI,6,171,5.9,0.343,0.256,0.349,2.4,10.0,6.0,40.4,1.8,0.0,26.6,17.2,-0.4,0.1,-0.3,-0.071,-5.6,-1.3,-6.9,-0.2,2015,Tim Frazier
7045,2015-Tim Frazier,PG,24,POR,5,68,13.7,0.557,0.333,0.333,3.2,10.8,7.1,36.7,1.5,0.0,25.3,18.2,0.1,0.1,0.2,0.119,-1.8,1.0,-0.8,0.0,2015,Tim Frazier
7657,2016-Tim Frazier,PG,25,TOT,51,741,13.9,0.499,0.21,0.323,3.8,12.8,8.2,33.3,2.2,0.2,19.9,19.4,0.4,0.5,1.0,0.062,-1.5,-0.5,-2.0,0.0,2016,Tim Frazier
7658,2016-Tim Frazier,PG,25,POR,35,272,4.7,0.383,0.283,0.25,4.4,11.2,7.8,21.3,1.8,0.3,28.8,15.0,-0.5,0.2,-0.3,-0.051,-6.3,-0.4,-6.8,-0.3,2016,Tim Frazier
7659,2016-Tim Frazier,PG,25,NOP,16,469,19.1,0.539,0.183,0.349,3.4,13.7,8.4,40.3,2.4,0.2,16.3,22.0,0.9,0.3,1.2,0.128,1.3,-0.6,0.8,0.3,2016,Tim Frazier
8246,2017-Tim Frazier,PG,26,NOP,65,1525,12.4,0.504,0.317,0.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,1.0,1.4,2.4,0.075,-2.5,-0.2,-2.7,-0.3,2017,Tim Frazier
8870,2018-Tim Frazier,PG,27,WAS,59,838,11.3,0.475,0.326,0.174,2.4,13.1,7.8,31.1,2.8,0.7,23.5,12.8,0.4,1.0,1.4,0.08,-2.8,1.8,-0.9,0.2,2018,Tim Frazier
9559,2019-Tim Frazier,PG,28,TOT,59,1120,11.7,0.544,0.387,0.207,3.9,11.5,7.7,27.6,1.2,0.4,21.1,13.3,1.3,0.7,2.0,0.084,-1.4,-0.4,-1.8,0.1,2019,Tim Frazier
9560,2019-Tim Frazier,PG,28,NOP,47,909,11.6,0.552,0.395,0.21,3.7,11.8,7.8,28.0,1.3,0.4,22.0,12.3,1.1,0.4,1.5,0.081,-1.2,-0.2,-1.3,0.2,2019,Tim Frazier
9561,2019-Tim Frazier,PG,28,MIL,12,211,11.8,0.523,0.364,0.197,4.6,10.0,7.5,26.0,1.1,0.4,18.2,17.4,0.2,0.3,0.4,0.097,-2.4,-1.2,-3.6,-0.1,2019,Tim Frazier
10257,2020-Tim Frazier,PG,29,DET,27,355,9.8,0.464,0.319,0.255,2.8,7.8,5.3,36.5,1.9,0.9,25.6,17.3,-0.1,0.2,0.1,0.016,-3.0,-1.6,-4.6,-0.2,2020,Tim Frazier
10905,2021-Tim Frazier,PG,30,MEM,5,62,-0.5,0.177,0.4,0.3,0.0,13.8,6.8,30.8,1.5,1.5,15.0,18.1,-0.3,0.1,-0.2,-0.169,-10.7,-1.2,-11.9,-0.2,2021,Tim Frazier
11631,2022-Tim Frazier,PG,31,TOT,12,208,3.3,0.398,0.378,0.2,2.5,7.1,4.8,22.5,0.7,0.4,23.5,13.3,-0.3,0.1,-0.2,-0.046,-6.8,-1.8,-8.6,-0.3,2022,Tim Frazier
11632,2022-Tim Frazier,PG,31,ORL,10,200,3.8,0.394,0.395,0.209,2.6,7.4,5.0,22.6,0.7,0.5,21.7,13.0,-0.2,0.1,-0.2,-0.037,-6.4,-1.7,-8.0,-0.3,2022,Tim Frazier
11633,2022-Tim Frazier,PG,31,CLE,2,8,-10.3,0.5,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,50.0,22.1,-0.1,0.0,0.0,-0.283,-17.8,-5.8,-23.6,0.0,2022,Tim Frazier
172,2003-Tim Hardaway,PG,36,IND,10,127,14.7,0.483,0.633,0.082,0.9,12.1,6.6,32.1,3.7,0.0,17.8,22.0,0.0,0.2,0.2,0.081,-0.1,1.1,1.0,0.1,2003,Tim Hardaway
6487,2014-Tim Hardaway Jr.,SG,21,NYK,81,1875,12.7,0.554,0.521,0.186,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,2.7,0.4,3.1,0.08,0.0,-1.8,-1.8,0.1,2014,Tim Hardaway Jr.
7098,2015-Tim Hardaway Jr.,SG,22,NYK,70,1681,12.1,0.512,0.494,0.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,0.8,0.0,0.8,0.023,0.2,-3.0,-2.8,-0.3,2015,Tim Hardaway Jr.
7703,2016-Tim Hardaway Jr.,SG,23,ATL,51,864,11.7,0.563,0.536,0.211,0.9,9.8,5.4,8.9,1.2,0.6,7.4,16.2,0.9,1.0,1.9,0.105,-1.1,0.2,-0.9,0.2,2016,Tim Hardaway Jr.
8286,2017-Tim Hardaway Jr.,SG,24,ATL,79,2154,15.2,0.568,0.457,0.235,1.8,9.5,5.7,14.3,1.3,0.6,9.5,22.5,2.7,2.1,4.8,0.107,1.0,-0.4,0.5,1.4,2017,Tim Hardaway Jr.
8903,2018-Tim Hardaway Jr.,SG,25,NYK,57,1885,14.4,0.533,0.479,0.209,1.9,11.3,6.6,12.7,1.6,0.5,9.0,23.8,1.6,1.1,2.6,0.067,0.5,-1.1,-0.6,0.7,2018,Tim Hardaway Jr.
9602,2019-Tim Hardaway Jr.,SG,26,TOT,65,2057,13.6,0.527,0.48,0.278,1.7,9.8,5.7,12.8,1.3,0.3,8.6,25.4,1.0,0.9,1.8,0.043,-0.1,-2.0,-2.0,0.0,2019,Tim Hardaway Jr.
9603,2019-Tim Hardaway Jr.,SG,26,NYK,46,1499,14.4,0.531,0.464,0.321,1.8,9.6,5.6,13.5,1.4,0.3,8.9,25.9,1.0,0.5,1.5,0.048,0.4,-1.9,-1.6,0.2,2019,Tim Hardaway Jr.
9604,2019-Tim Hardaway Jr.,SG,26,DAL,19,558,11.6,0.514,0.524,0.161,1.4,10.3,5.9,10.9,1.0,0.3,7.7,23.9,0.0,0.4,0.4,0.03,-1.2,-2.0,-3.2,-0.2,2019,Tim Hardaway Jr.
10300,2020-Tim Hardaway Jr.,SG,27,DAL,71,2091,14.5,0.581,0.58,0.206,1.3,10.2,5.8,9.7,0.9,0.2,6.7,21.1,3.4,1.1,4.4,0.102,1.2,-1.4,-0.1,1.0,2020,Tim Hardaway Jr.
10951,2021-Tim Hardaway Jr.,SG,28,DAL,70,1985,15.7,0.589,0.581,0.191,1.1,11.5,6.4,9.8,0.8,0.5,6.1,23.4,3.2,1.2,4.3,0.105,2.0,-1.7,0.4,1.2,2021,Tim Hardaway Jr.
11680,2022-Tim Hardaway Jr.,SG,29,DAL,42,1245,12.7,0.52,0.574,0.194,1.2,12.8,7.0,11.4,1.5,0.4,5.6,22.0,0.5,1.5,2.0,0.077,-0.4,0.2,-0.2,0.6,2022,Tim Hardaway Jr.
6055,2013-Tim Ohlbrecht,C,24,HOU,3,12,-6.1,0.436,0.0,0.333,0.0,9.3,4.7,11.8,4.2,0.0,53.8,27.1,-0.1,0.0,-0.1,-0.369,-17.2,0.0,-17.2,0.0,2013,Tim Ohlbrecht
8526,2017-Tim Quarterman,SG,22,POR,16,80,10.2,0.511,0.448,0.103,5.5,13.9,9.7,21.1,1.2,3.0,26.6,22.8,-0.1,0.1,-0.1,-0.044,-2.0,-0.9,-2.8,0.0,2017,Tim Quarterman
9186,2018-Tim Quarterman,SG,23,HOU,3,13,2.9,0.515,0.667,0.667,0.0,25.8,13.0,10.6,0.0,0.0,34.0,20.0,0.0,0.0,0.0,-0.083,-8.5,-1.2,-9.7,0.0,2018,Tim Quarterman
424,2003-Tim Thomas,SF,25,MIL,80,2358,14.3,0.527,0.285,0.2,4.8,14.6,9.7,7.3,1.6,1.5,11.6,22.6,1.9,1.0,2.9,0.06,-0.5,-1.7,-2.2,-0.1,2003,Tim Thomas
988,2004-Tim Thomas,SF,26,TOT,66,2089,15.1,0.534,0.239,0.268,3.5,13.9,8.8,10.4,1.6,0.7,11.3,22.4,2.5,1.6,4.1,0.093,0.6,-0.5,0.2,1.1,2004,Tim Thomas
989,2004-Tim Thomas,SF,26,MIL,42,1343,14.2,0.525,0.255,0.239,3.2,14.1,8.7,11.5,1.6,0.8,11.5,21.5,1.3,0.9,2.2,0.079,0.2,-0.2,0.0,0.7,2004,Tim Thomas
990,2004-Tim Thomas,SF,26,NYK,24,746,16.7,0.547,0.211,0.317,4.1,13.6,8.9,8.4,1.7,0.5,11.1,24.2,1.2,0.6,1.8,0.118,1.4,-0.9,0.5,0.4,2004,Tim Thomas
1580,2005-Tim Thomas,SF,27,NYK,71,1940,12.3,0.536,0.29,0.241,2.7,11.7,7.2,9.7,1.1,0.7,12.5,21.3,1.4,0.8,2.2,0.054,-0.7,-1.3,-2.0,0.0,2005,Tim Thomas
2146,2006-Tim Thomas,PF-SF,28,TOT,29,666,12.2,0.535,0.424,0.16,3.8,17.8,10.9,4.4,1.2,0.7,10.5,21.1,0.2,0.7,0.9,0.065,-1.7,-1.4,-3.1,-0.2,2006,Tim Thomas
2147,2006-Tim Thomas,SF,28,CHI,3,32,8.5,0.406,0.375,0.0,0.0,14.3,7.2,11.0,0.0,2.4,5.9,24.0,-0.1,0.0,0.0,-0.031,-1.5,-0.6,-2.1,0.0,2006,Tim Thomas
2148,2006-Tim Thomas,PF,28,PHO,26,634,12.4,0.543,0.427,0.171,3.9,18.0,11.1,4.1,1.3,0.7,10.8,21.0,0.2,0.7,0.9,0.069,-1.7,-1.5,-3.2,-0.2,2006,Tim Thomas
2670,2007-Tim Thomas,PF,29,LAC,76,2054,13.6,0.532,0.492,0.199,3.7,18.2,11.0,14.2,1.4,1.1,11.9,20.1,1.6,2.3,3.9,0.092,0.7,0.0,0.7,1.4,2007,Tim Thomas
3249,2008-Tim Thomas,PF,30,LAC,63,1940,12.2,0.505,0.384,0.217,3.7,15.6,9.6,15.7,1.1,1.1,11.3,20.7,0.3,1.4,1.7,0.042,-0.9,-0.5,-1.4,0.3,2008,Tim Thomas
3846,2009-Tim Thomas,PF,31,TOT,64,1247,12.2,0.555,0.432,0.276,3.7,14.6,9.0,8.6,1.2,0.6,12.5,19.9,0.9,0.8,1.7,0.065,-0.7,-0.7,-1.3,0.2,2009,Tim Thomas
3847,2009-Tim Thomas,PF,31,LAC,10,220,9.1,0.453,0.222,0.378,7.1,17.3,12.1,7.7,0.7,0.3,11.8,24.6,-0.3,0.1,-0.2,-0.038,-3.4,-2.6,-6.0,-0.2,2009,Tim Thomas
3848,2009-Tim Thomas,PF,31,NYK,36,773,13.4,0.6,0.488,0.26,2.7,13.6,8.0,9.3,1.4,0.9,13.8,18.8,0.9,0.5,1.5,0.091,0.1,0.1,0.2,0.4,2009,Tim Thomas
3849,2009-Tim Thomas,PF,31,CHI,18,254,11.5,0.531,0.478,0.222,3.6,15.3,9.5,7.4,1.2,0.0,9.2,19.1,0.2,0.2,0.4,0.078,-0.6,-1.4,-2.0,0.0,2009,Tim Thomas
4421,2010-Tim Thomas,SF,32,DAL,18,285,15.1,0.579,0.406,0.226,5.3,11.1,8.2,8.0,1.8,0.5,10.7,21.1,0.4,0.3,0.7,0.12,0.2,-0.5,-0.4,0.1,2010,Tim Thomas
4898,2011-Timofey Mozgov,C,24,TOT,45,524,10.8,0.523,0.0,0.391,10.0,16.4,13.2,4.2,1.4,3.5,18.3,16.2,0.1,0.5,0.6,0.053,-4.3,-0.4,-4.7,-0.3,2011,Timofey Mozgov
4899,2011-Timofey Mozgov,C,24,NYK,34,458,10.3,0.514,0.0,0.393,10.1,15.8,13.0,4.8,1.5,3.7,19.6,15.8,0.0,0.4,0.4,0.044,-4.5,-0.3,-4.8,-0.3,2011,Timofey Mozgov
4900,2011-Timofey Mozgov,C,24,DEN,11,66,14.4,0.571,0.0,0.381,9.0,20.4,14.9,0.0,0.8,2.3,10.9,18.6,0.1,0.1,0.2,0.112,-2.8,-0.7,-3.5,0.0,2011,Timofey Mozgov
5479,2012-Timofey Mozgov,C,25,DEN,44,687,13.2,0.556,0.0,0.3,9.3,20.8,15.2,4.9,1.1,4.8,19.8,17.4,0.3,0.8,1.1,0.074,-2.9,0.4,-2.5,-0.1,2012,Timofey Mozgov
6041,2013-Timofey Mozgov,C,26,DEN,41,366,12.3,0.549,0.023,0.299,15.6,17.1,16.4,3.4,0.8,3.8,20.3,14.6,0.3,0.4,0.7,0.096,-2.8,-1.0,-3.7,-0.2,2013,Timofey Mozgov
6642,2014-Timofey Mozgov,C,27,DEN,82,1770,16.7,0.584,0.044,0.477,10.4,21.9,16.1,5.5,0.7,4.2,15.6,18.8,2.6,1.9,4.5,0.123,-0.9,0.0,-0.8,0.5,2014,Timofey Mozgov
7257,2015-Timofey Mozgov,C,28,TOT,81,2045,16.6,0.594,0.011,0.382,11.0,21.4,16.1,4.3,0.8,3.7,14.9,16.9,3.5,2.2,5.7,0.133,-0.6,-0.1,-0.7,0.7,2015,Timofey Mozgov
7258,2015-Timofey Mozgov,C,28,DEN,35,897,13.8,0.554,0.026,0.371,10.6,22.6,16.4,2.7,0.8,3.6,14.8,15.3,0.9,0.9,1.8,0.096,-1.9,-0.1,-1.9,0.0,2015,Timofey Mozgov
7259,2015-Timofey Mozgov,C,28,CLE,46,1148,18.7,0.621,0.0,0.389,11.4,20.4,15.9,5.6,0.8,3.9,15.0,18.1,2.5,1.3,3.9,0.161,0.4,-0.1,0.3,0.7,2015,Timofey Mozgov
7886,2016-Timofey Mozgov,C,29,CLE,76,1326,14.6,0.593,0.019,0.265,9.5,19.2,14.4,3.9,0.9,3.5,15.0,16.1,1.8,1.9,3.7,0.133,-1.7,0.3,-1.4,0.2,2016,Timofey Mozgov
8457,2017-Timofey Mozgov,C,30,LAL,54,1104,12.3,0.553,0.003,0.238,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,0.7,0.4,1.1,0.048,-2.9,-1.5,-4.3,-0.7,2017,Timofey Mozgov
9107,2018-Timofey Mozgov,C,31,BRK,31,359,12.3,0.617,0.194,0.323,9.4,19.7,14.5,4.8,0.7,2.7,23.7,16.8,0.1,0.3,0.4,0.055,-3.3,-0.6,-3.9,-0.2,2018,Timofey Mozgov
8411,2017-Timothé Luwawu-Cabarrot,SF,21,PHI,69,1190,8.5,0.536,0.446,0.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,0.0,0.8,0.8,0.034,-3.9,-0.7,-4.6,-0.8,2017,Timothé Luwawu
9048,2018-Timothé Luwawu-Cabarrot,SF,22,PHI,52,807,7.0,0.511,0.592,0.217,1.9,7.5,4.8,9.3,0.7,0.5,11.5,17.5,0.1,0.7,0.8,0.046,-3.1,-1.1,-4.1,-0.4,2018,Timothé Luwawu
9749,2019-Timothé Luwawu-Cabarrot,SF,23,TOT,50,669,8.0,0.489,0.532,0.188,1.7,14.1,7.8,5.5,1.4,1.0,8.2,16.6,-0.3,0.5,0.2,0.015,-4.1,-1.1,-5.2,-0.5,2019,Timothé Luwawu
9750,2019-Timothé Luwawu-Cabarrot,SF,23,OKC,21,123,3.4,0.383,0.512,0.14,3.3,12.1,7.6,4.2,1.5,0.7,9.9,16.8,-0.2,0.1,-0.1,-0.033,-7.0,-0.1,-7.1,-0.2,2019,Timothé Luwawu
9751,2019-Timothé Luwawu-Cabarrot,SF,23,CHI,29,546,9.0,0.515,0.537,0.2,1.4,14.5,7.9,5.8,1.3,1.1,7.8,16.5,0.0,0.3,0.3,0.026,-3.4,-1.3,-4.7,-0.4,2019,Timothé Luwawu
10426,2020-Timothé Luwawu-Cabarrot,SF,24,BRK,47,853,11.0,0.599,0.595,0.301,3.6,11.6,7.7,4.9,1.0,0.7,10.8,16.8,0.9,0.7,1.7,0.095,-1.8,-0.5,-2.2,-0.1,2020,Timothé Luwawu
11098,2021-Timothé Luwawu-Cabarrot,SF,25,BRK,58,1050,7.8,0.493,0.671,0.121,3.1,10.1,6.8,8.6,1.5,0.5,10.3,17.4,-0.3,0.7,0.3,0.015,-3.2,-1.2,-4.4,-0.6,2021,Timothé Luwawu
11863,2022-Timothé Luwawu-Cabarrot,SF,26,ATL,52,685,9.3,0.556,0.656,0.22,2.7,10.3,6.6,7.7,1.3,0.8,8.9,14.3,0.6,0.3,0.9,0.061,-2.3,-1.0,-3.3,-0.2,2022,Timothé Luwawu
257,2003-Tito Maddox,SG,21,HOU,9,35,11.2,0.354,0.25,0.667,3.4,19.3,11.5,22.8,4.6,2.0,16.2,24.4,-0.1,0.1,0.0,-0.011,-5.2,3.8,-1.4,0.0,2003,Tito Maddox
5331,2012-Tobias Harris,SF,19,MIL,42,479,14.2,0.54,0.136,0.32,6.7,16.8,11.6,7.4,1.4,1.1,13.9,20.6,0.4,0.4,0.9,0.087,-1.0,-0.9,-1.9,0.0,2012,Tobias Harris
5879,2013-Tobias Harris,SF-PF,20,TOT,55,1299,16.0,0.527,0.211,0.268,6.2,18.6,12.4,8.8,1.3,2.6,10.3,22.1,1.2,1.2,2.4,0.089,0.0,-0.5,-0.5,0.5,2013,Tobias Harris
5880,2013-Tobias Harris,SF,20,MIL,28,325,13.0,0.538,0.183,0.226,5.4,13.7,9.4,6.4,1.2,1.6,12.5,19.4,0.2,0.3,0.5,0.08,-1.5,-0.6,-2.1,0.0,2013,Tobias Harris
5881,2013-Tobias Harris,PF,20,ORL,27,974,17.0,0.524,0.219,0.28,6.5,20.2,13.3,9.6,1.3,2.9,9.7,23.1,1.0,0.9,1.9,0.092,0.5,-0.5,0.0,0.5,2013,Tobias Harris
6496,2014-Tobias Harris,PF,21,ORL,61,1850,16.5,0.542,0.176,0.341,5.4,20.6,13.0,7.7,1.1,1.0,8.7,22.2,2.4,1.7,4.1,0.107,0.0,-0.7,-0.7,0.6,2014,Tobias Harris
7104,2015-Tobias Harris,SF,22,ORL,68,2369,16.7,0.551,0.252,0.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,3.0,1.8,4.8,0.098,1.1,-0.6,0.5,1.5,2015,Tobias Harris
7711,2016-Tobias Harris,PF,23,TOT,76,2513,16.2,0.56,0.269,0.273,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,4.1,2.5,6.6,0.126,1.2,0.3,1.5,2.2,2016,Tobias Harris
7712,2016-Tobias Harris,PF,23,ORL,49,1610,15.0,0.55,0.279,0.283,4.8,18.9,11.8,9.3,1.5,1.4,11.4,18.9,1.7,1.6,3.3,0.099,0.5,0.1,0.6,1.0,2016,Tobias Harris
7713,2016-Tobias Harris,PF,23,DET,27,903,18.2,0.577,0.253,0.259,2.9,18.0,10.2,12.9,1.0,1.0,7.2,20.2,2.3,0.9,3.3,0.174,2.4,0.7,3.1,1.2,2016,Tobias Harris
